train_no,station_train_code,from_station_id,to_station_id,from_station,to_station,total_num,is_active,created_at,updated_at
7b000G686802,G6868,1425,551,宜昌北,汉口,6,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
39000G686906,G6869,551,1425,汉口,宜昌北,6,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
7b000G687001,G6870,1425,551,宜昌北,汉口,5,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
4r000G687101,G6874,1397,551,襄阳东,汉口,5,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
39000G687305,G6873,551,1397,汉口,襄阳东,6,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
4r000G687500,G6878,1397,551,襄阳东,汉口,5,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
39000G687705,G6877,551,1397,汉口,襄阳东,7,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
39000G688930,G6889,551,1425,汉口,宜昌北,5,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
7b000G689200,G6892,1221,551,天门,汉口,3,true,2026-04-08 08:45:26.000498+00:00,2026-04-16 05:29:32.769760+00:00
39000G689320,G6893,551,1221,汉口,天门,2,true,2026-04-08 08:45:26.000498+00:00,2026-04-16 05:29:32.769760+00:00
39000G689740,G6897,551,1158,汉口,十堰东,8,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
4r000G689830,G6898,1158,551,十堰东,汉口,9,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
39000G689910,G6899,551,1158,汉口,十堰东,7,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
4r000G690010,G6900,1158,551,十堰东,汉口,11,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
49000G690206,G6903,1009,753,青岛,聊城西,7,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
49000G69040D,G6904,1010,79,青岛北,济南东,2,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
47000G69050C,G6905,79,1009,济南东,青岛,3,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
4p000G69090A,G6909,80,1009,济南西,青岛,4,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
49000G691050,G6910,1009,79,青岛,济南东,2,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
47000G691101,G6911,79,1009,济南东,青岛,2,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
4p000G69130D,G6913,80,1009,济南西,青岛,5,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
49000G691604,G6916,1009,79,青岛,济南东,3,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
47000G691905,G6919,79,1009,济南东,青岛,2,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
49000G692006,G6920,1009,79,青岛,济南东,6,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
49000G692203,G6923,1009,753,青岛,聊城西,6,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
49000G69260B,G6926,1009,80,青岛,济南西,6,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
47000G692702,G6927,79,1009,济南东,青岛,4,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
49000G693010,G6931,1010,753,青岛北,聊城西,7,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
49000G69320I,G6933,1507,753,烟台,聊城西,5,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
47000G693404,G6935,1152,1010,莘县,青岛北,8,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
49000G693808,G6939,1009,1152,青岛,莘县,9,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
47000G694403,G6944,753,1507,聊城西,烟台,7,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
4p000G69420G,G6943,1014,1259,曲阜东,威海,8,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
47000G694507,G6945,79,1507,济南东,烟台,2,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
49000G694611,G6946,1507,79,烟台,济南东,3,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
49000G694906,G6949,1010,1052,青岛北,荣成,4,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
49000G695002,G6950,1052,1010,荣成,青岛北,4,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
49000G69540E,G6954,1009,837,青岛,临沂北,11,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
47000G695307,G6953,837,1009,临沂北,青岛,12,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
49000G695507,G6958,1010,1010,青岛北,青岛北,17,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
49000G695606,G6957,1010,1010,青岛北,青岛北,18,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
4p000G695921,G6959,80,1507,济南西,烟台,8,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
49000G696011,G6960,1507,80,烟台,济南西,7,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
49000G696221,G6962,1259,79,威海,济南东,11,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
4p000G696309,G6963,80,1060,济南西,日照,9,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
49000G697006,G6970,1507,80,烟台,济南西,12,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
49000G69750D,G6978,1010,1010,青岛北,青岛北,13,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
49000G69760A,G6977,1010,1010,青岛北,青岛北,14,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
4p000G698002,G6980,1184,78,泰安,济南,2,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
49000G698442,G6984,1507,1608,烟台,枣庄,13,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
47000G698200,G6983,614,2431,菏泽东,牟平,15,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
49000G698811,G6988,2431,1608,牟平,枣庄,18,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
4p000G69860N,G6987,1608,1259,枣庄,威海,13,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
49000G698911,G6989,1010,2431,青岛北,牟平,5,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
49000G699010,G6990,1259,1010,威海,青岛北,3,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
47000G699107,G6994,837,1009,临沂北,青岛,9,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
49000G699207,G6993,1009,837,青岛,临沂北,7,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
47000G699502,G6998,837,1259,临沂北,威海,11,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
49000G699621,G6997,1259,837,威海,临沂北,15,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
4p000G699910,G6999,80,1507,济南西,烟台,4,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
6i0000G70001,G700,1165,18,深圳北,上海虹桥,6,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
1g0000G70108,G701,352,65,大连北,哈尔滨西,10,true,2026-04-08 08:45:26.000498+00:00,2026-04-11 02:13:55.435685+00:00
1g0000G7030F,G703,352,1035,大连北,七台河西,8,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
0h0000G7040F,G704,65,352,哈尔滨西,大连北,12,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
1g0000G7050I,G705,352,65,大连北,哈尔滨西,11,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
0h0000G7060D,G706,65,352,哈尔滨西,大连北,9,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
1g0000G7070J,G707,352,864,大连北,牡丹江,12,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
0h0000G7080C,G708,65,352,哈尔滨西,大连北,9,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
1g0000G7090C,G709,352,65,大连北,哈尔滨西,10,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
0h0000G7100C,G710,65,352,哈尔滨西,大连北,9,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
1g0000G7110F,G711,352,1030,大连北,齐齐哈尔南,13,true,2026-04-08 08:45:26.000498+00:00,2026-04-11 02:13:55.435685+00:00
0h0000G7120C,G712,65,352,哈尔滨西,大连北,7,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
1g0000G7130F,G713,352,65,大连北,哈尔滨西,8,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
020000G71405,G714,654,352,佳木斯,大连北,19,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
030000G71607,G716,864,352,牡丹江,大连北,11,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
1g0000G7170N,G717,352,1035,大连北,七台河西,15,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
1g0000G7190B,G719,352,65,大连北,哈尔滨西,9,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
0h0000G7200E,G720,65,352,哈尔滨西,大连北,13,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
1g0000G7210T,G721,352,1035,大连北,七台河西,18,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
040000G72204,G722,1030,352,齐齐哈尔南,大连北,17,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
030000G72406,G724,1035,352,七台河西,大连北,7,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
1g0000G7250I,G725,352,65,大连北,哈尔滨西,4,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
5l0000G72600,G726,18,4,上海虹桥,北京南,9,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
1g0000G7270O,G727,352,65,大连北,哈尔滨西,9,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
0h0000G7280G,G728,65,352,哈尔滨西,大连北,8,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
1g0000G7290K,G729,352,65,大连北,哈尔滨西,11,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
0h0000G7300A,G730,65,352,哈尔滨西,大连北,4,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
1g0000G7310I,G731,352,65,大连北,哈尔滨西,7,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
030000G73202,G732,1035,352,七台河西,大连北,14,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
240000G73300,G733,4,18,北京南,上海虹桥,11,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
550000G73400,G734,16,4,上海,北京南,11,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
240000G73500,G735,4,18,北京南,上海虹桥,15,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
5l0000G73600,G736,18,4,上海虹桥,北京南,14,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
240000G73700,G737,4,18,北京南,上海虹桥,13,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
5l0000G73800,G738,18,4,上海虹桥,北京南,14,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
470000G73900,G739,78,18,济南,上海虹桥,8,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
5l0000G74000,G740,18,78,上海虹桥,济南,5,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
240000G74100,G741,4,16,北京南,上海,12,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
5l0000G74200,G742,18,4,上海虹桥,北京南,11,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
240000G74300,G743,4,715,北京南,开化,9,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
560000G74400,G744,715,4,开化,北京南,8,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
240000G74500,G745,4,18,北京南,上海虹桥,11,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
240000G74700,G747,4,18,北京南,上海虹桥,10,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
5l0000G74800,G748,18,4,上海虹桥,北京南,10,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
240000G74900,G749,4,18,北京南,上海虹桥,9,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
5l0000G75000,G750,18,4,上海虹桥,北京南,11,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
240000G75100,G751,4,18,北京南,上海虹桥,8,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
5l0000G75200,G752,18,4,上海虹桥,北京南,11,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
030000G75402,G754,687,967,鸡西西,盘锦,17,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
150000G75508,G755,967,65,盘锦,哈尔滨西,7,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
560000G75600,G756,1559,4,诸暨,北京南,12,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
150000G7630G,G763,967,65,盘锦,哈尔滨西,10,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
0h0000G76408,G764,65,967,哈尔滨西,盘锦,9,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
1g0000G7670G,G767,352,65,大连北,哈尔滨西,10,true,2026-04-08 08:45:26.000498+00:00,2026-04-16 05:29:32.769760+00:00
040000G7680C,G768,1030,352,齐齐哈尔南,大连北,13,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
1g0000G76909,G769,352,65,大连北,哈尔滨西,7,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
1g0000G77104,G771,352,654,大连北,佳木斯,15,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
020000G77209,G772,654,352,佳木斯,大连北,12,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
1g0000G77309,G776,352,1163,大连北,双鸭山西,19,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
020000G77504,G775,1163,352,双鸭山西,大连北,12,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
120000G78004,G780,327,864,丹东,牡丹江,10,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
030000G77805,G779,864,327,牡丹江,丹东,11,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
120000G7840D,G784,327,1030,丹东,齐齐哈尔南,12,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
040000G78207,G783,1030,327,齐齐哈尔南,丹东,12,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
120000G7880B,G788,327,1030,丹东,齐齐哈尔南,11,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
040000G78604,G787,1030,327,齐齐哈尔南,丹东,11,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
240000G79120,G791,208,677,北京丰台,介休东,7,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
270000G79200,G792,677,208,介休东,北京丰台,8,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
240000G79500,G795,4,18,北京南,上海虹桥,11,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
5l0000G79600,G796,18,4,上海虹桥,北京南,11,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
240000G79700,G797,4,1435,北京南,盐城,7,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
5l0000G79800,G798,18,4,上海虹桥,北京南,10,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
240000G79900,G799,4,18,北京南,上海虹桥,12,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
54000G700194,G7001,101,16,南京,上海,5,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
55000G7002A1,G7002,16,101,上海,南京,7,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
54000G700378,G7003,101,16,南京,上海,5,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
55000G7004F3,G7004,16,101,上海,南京,5,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
54000G700592,G7005,101,16,南京,上海,5,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
55000G7006A3,G7006,16,101,上海,南京,5,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
54000G7007E3,G7007,101,16,南京,上海,6,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
55000G700868,G7008,16,101,上海,南京,5,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
54000G700993,G7009,101,16,南京,上海,5,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
55000G7010A2,G7010,16,101,上海,南京,5,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
54000G701178,G7011,101,16,南京,上海,5,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
55000G7012D3,G7012,16,101,上海,南京,5,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
54000G7013D0,G7013,101,16,南京,上海,5,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
55000G7014E4,G7014,16,101,上海,南京,5,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
54000G7015A3,G7015,101,16,南京,上海,5,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
55000G701668,G7016,16,101,上海,南京,5,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
54000G7017A3,G7017,101,16,南京,上海,5,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
55000G7018E0,G7018,16,101,上海,南京,6,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
54000G701978,G7019,101,16,南京,上海,5,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
55000G7020D3,G7020,16,101,上海,南京,5,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
54000G7021A0,G7021,101,16,南京,上海,5,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
55000G7022C3,G7022,16,101,上海,南京,5,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
54000G7023E3,G7023,101,16,南京,上海,5,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
55000G702474,G7024,16,101,上海,南京,6,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
54000G7025A3,G7025,101,16,南京,上海,5,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
55000G702690,G7026,16,101,上海,南京,6,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
54000G702701,G7027,101,16,南京,上海,7,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
55000G702801,G7028,16,101,上海,南京,5,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
54000G702942,G7029,101,16,南京,上海,7,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
55000G703009,G7030,16,101,上海,南京,7,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
54000G703183,G7031,101,16,南京,上海,8,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
55000G703280,G7032,16,101,上海,南京,7,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
54000G7035D1,G7035,101,16,南京,上海,8,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
55000G7036G0,G7036,16,101,上海,南京,8,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
5l000G703702,G7037,102,16,南京南,上海,8,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
54000G703990,G7039,101,16,南京,上海,8,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
54000G7041D1,G7041,101,16,南京,上海,7,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
55000G70420I,G7042,16,101,上海,南京,7,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
54000G704380,G7043,101,16,南京,上海,9,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
54000G704591,G7045,101,16,南京,上海,8,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
55000G7052E0,G7052,16,101,上海,南京,6,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
54000G7053I0,G7053,101,16,南京,上海,8,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
55000G705603,G7056,16,101,上海,南京,9,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
55000G7058B0,G7058,16,101,上海,南京,9,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
55000G7060C0,G7061,16,173,上海,安庆,11,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
55000G7062J0,G7062,16,101,上海,南京,8,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
54000G7063J0,G7063,101,16,南京,上海,9,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
55000G7064F1,G7064,16,101,上海,南京,7,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
54000G706592,G7065,101,16,南京,上海,8,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
55000G706802,G7068,16,101,上海,南京,4,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
54000G7069E0,G7069,101,16,南京,上海,7,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
5i000G707110,G7074,68,16,合肥南,上海,17,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
5i000G707530,G7078,68,16,合肥南,上海,14,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
55000G7076L0,G7077,16,68,上海,合肥南,13,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
59000G7082A0,G7082,1031,16,潜山,上海,13,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
55000G7080H0,G7081,16,1031,上海,潜山,14,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
54000G708390,G7086,593,16,黄山西,上海,14,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
55000G7084G1,G7085,16,580,上海,黄山北,13,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
53000G708700,G7090,245,16,亳州南,上海,9,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
55000G708822,G7089,16,173,上海,安庆,9,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
54000G709430,G7094,311,16,池州,上海,10,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
55000G709221,G7093,16,67,上海,合肥,4,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
54000G710170,G7101,101,18,南京,上海虹桥,9,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
5l000G7103E0,G7103,102,18,南京南,上海虹桥,8,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
54000G7107B0,G7107,101,18,南京,上海虹桥,6,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
5l000G710804,G7108,18,101,上海虹桥,南京,7,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
54000G710991,G7109,101,2778,南京,苏州南,7,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
5l000G7110D0,G7110,18,101,上海虹桥,南京,6,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
54000G711104,G7111,101,18,南京,上海虹桥,6,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
5j000G711200,G7112,2934,101,温州北,南京,10,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
53000G711621,G7116,735,1079,六安,上海松江,8,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
5q000G711410,G7115,1079,735,上海松江,六安,12,true,2026-04-08 08:45:26.000498+00:00,2026-04-23 01:08:29.026890+00:00
